Date,Mkt-RF,SMB,HML,RF
19390114,-1.78,-1.15,-0.9,-0.001
19390121,-0.89,0.48,-1.07,-0.001
19390128,-5.21,-2.96,-3.33,-0.001
19390204,4.78,1.71,2.47,0.002
19390211,0.03,-0.85,-0.78,0.002
19390218,0.97,0.17,0.1,0.002
19390225,0.97,0.75,1.33,0.002
19390304,1.87,-0.19,1.49,-0.002
19390311,1.57,0.78,-2.07,-0.002
19390318,-6.97,-1.42,-3.12,-0.002
19390325,0.16,0.08,0.25,-0.002
19390401,-6.66,-4.84,-2.03,-0.001
19390408,-8.37,-1.58,-3.92,-0.001
19390415,7.48,2.89,4.21,-0.001
19390422,-0.48,0.95,-1.72,-0.001
19390429,-0.06,0.2,0,-0.001
19390506,2.62,1.82,0.43,0.002
19390513,0.54,0.55,-0.8,0.002
19390520,-1,-0.35,-0.9,0.002
19390527,4.07,0.64,1.51,0.002
19390603,-0.15,0.56,-1.04,0.003
19390610,2.24,0.31,-1.04,0.003
19390617,-3.23,-0.02,-1.72,0.003
19390624,1.32,0.79,-0.02,0.003
19390701,-4.09,-2.54,0.24,0
19390708,1.69,-0.16,-0.26,0
19390715,3.52,1.15,-0.19,0
19390722,5.08,2.76,1.28,0
19390729,-0.86,-0.2,-0.87,0
19390805,-1.01,-0.5,-0.19,-0.001
19390812,-2.24,-0.89,-0.61,-0.001
19390819,-2.73,-1.81,-0.82,-0.001
19390826,0.37,-2.47,-0.29,-0.001
19390902,0.91,5.43,-0.01,0.002
19390909,11.02,9.77,12.1,0.002
19390916,1.09,1.02,2.22,0.002
19390923,1.01,1.05,1.45,0.002
19390930,0.5,0.05,2.04,0.002
19391007,-2.41,-1.56,-2.36,0.001
19391014,0.45,-0.16,-0.53,0.001
19391021,2.63,1.56,-0.71,0.001
19391028,-0.12,1.19,-0.98,0.001
19391104,-0.29,1.12,-1.74,0.001
19391110,-2.13,-2.68,-2.24,0.001
19391118,1.58,-0.37,-0.25,0.001
19391125,-1.77,-1.62,-1.39,0.001
19391202,-1.22,-0.98,-1.73,0.001
19391209,0.98,1.01,-1.96,0.001
19391216,0.2,-0.71,-1,0.001
19391223,0.34,-0.88,-1.56,0.001
19391230,0.64,0.14,0.2,0.001
19400106,1.33,2.04,1.53,0
19400113,-3.88,-1.48,-0.87,0
19400120,0.35,-0.73,-0.83,0
19400127,0.55,1.37,-0.57,0
19400203,-0.39,-0.2,-0.46,0
19400210,1.92,0.56,0.73,0
19400217,0.2,1.13,-0.31,0
19400224,-0.9,0.11,-0.58,0
19400302,-0.39,0.02,0.05,0
19400309,1.4,1.05,-0.26,0
19400316,-1.69,-2.49,-0.6,0
19400323,1.16,2.15,-0.56,0
19400330,1.5,0.25,0.82,0
19400406,2.49,1.22,2.12,0
19400413,-1.43,1.5,-1.64,0
19400420,-1.08,1.48,-0.17,0
19400427,-0.04,0.15,-0.45,0
19400504,-0.34,-0.6,-0.74,-0.004
19400511,-2.11,-1.42,0.07,-0.004
19400518,-16.25,-6.26,-5.27,-0.004
19400525,-5.18,-0.1,2.15,-0.004
19400601,0.74,1.21,0.02,0.001
19400608,0.19,-0.28,0.27,0.001
19400615,6.72,1.51,1.42,0.001
19400622,0.02,-1.74,1.23,0.001
19400629,0.03,-1.54,1.49,0.001
19400706,0.16,0.35,0.53,0.003
19400713,-0.27,-0.04,-0.23,0.003
19400720,0.37,0.98,-1.15,0.003
19400727,0.2,-0.57,0.2,0.003
19400803,2.68,0.42,-0.5,-0.002
19400810,0.3,-0.85,-0.36,-0.002
19400817,-3.43,-0.21,-0.36,-0.002
19400824,2.31,-0.16,-0.42,-0.002
19400831,3.16,0.94,2.16,-0.002
19400907,3.11,1.69,0.84,0
19400914,-3.45,-0.74,-1.56,0
19400921,2.66,0.82,0.43,0
19400928,0.04,1.09,-1.49,0
19401005,1.36,0.88,2.06,0
19401011,-1.91,-0.21,-0.31,0
19401019,1.14,0.26,1.16,0
19401026,0.74,-0.14,1.49,0
19401102,2.3,-0.38,1.2,0
19401109,2.87,3.36,1.51,0
19401116,-2.1,-0.68,0.36,0
19401123,-1.74,-0.02,-0.24,0
19401130,-1.02,-0.32,-1.55,0
19401207,0.37,-0.28,-1.28,0
19401214,0.84,-0.46,0.68,0
19401221,-2.1,-0.98,-1.01,0
19401228,0.68,-0.67,0.04,0
19410104,2.09,1.59,2.29,-0.002
19410111,0.96,1.05,2.37,-0.002
19410118,-2.53,-0.12,-0.26,-0.002
19410125,-0.16,-0.2,1.2,-0.002
19410201,-4.13,-1.13,-1.45,-0.002
19410208,1.23,0,0.91,-0.002
19410215,-4.89,-1.75,-0.8,-0.002
19410221,1.35,0.11,0.76,-0.002
19410301,1.36,0.9,0.5,0.003
19410308,0.35,0,0.66,0.003
19410315,1.43,1.15,0.45,0.003
19410322,-1.24,-0.31,0.06,0.003
19410329,0.29,-0.91,1.56,0.003
19410405,1.67,-0.04,2.63,-0.002
19410412,-4.56,-1.05,-1.9,-0.002
19410419,-1.89,-0.84,0.37,-0.002
19410426,0.19,-0.26,2.64,-0.002
19410503,-0.09,-0.14,2.25,0.001
19410510,2.16,-0.07,2.12,0.001
19410517,-1.31,-0.61,-1.96,0.001
19410524,0.62,-0.59,0.01,0.001
19410531,-0.62,1.01,-1.01,0.001
19410607,2.59,-0.52,-0.07,0.001
19410614,2.51,1.43,-0.28,0.001
19410621,-0.15,0.49,-0.22,0.001
19410628,1.07,-0.31,1.04,0.001
19410705,0.82,-0.41,1.09,0.007
19410712,3.23,2.89,0.74,0.007
19410719,-0.05,-0.02,0.01,0.007
19410726,1.24,1.72,3.63,0.007
19410802,-0.06,1.58,0.8,0.002
19410809,-1.29,-0.91,-1.22,0.002
19410816,-0.94,-0.93,0.48,0.002
19410823,0.92,0.59,0.26,0.002
19410830,1.48,0.47,-0.29,0.002
19410906,-0.18,0.26,-0.66,0.002
19410913,0.14,0.12,0.89,0.002
19410920,0.04,0.34,-1.17,0.002
19410927,-1.45,-1.94,0.39,0.002
19411004,0.29,0.11,1.15,0.001
19411011,-2.49,-0.9,-0.32,0.001
19411018,-1.38,-1.04,-0.28,0.001
19411025,0.96,0.57,0.81,0.001
19411101,-1.83,-0.42,1.11,0.001
19411108,0.3,-0.72,0.1,0.001
19411115,-1.27,-0.89,-0.56,0.001
19411122,0.85,0.02,0.58,0.001
19411129,-2.12,0.38,-1.09,0.001
19411206,2.51,-1.39,-0.4,0.002
19411213,-6.41,-1.42,-5.87,0.002
19411220,-2.4,-0.93,2.19,0.002
19411227,-1.07,0.52,-0.54,0.002
19420103,5.83,3.94,2.4,0.004
19420110,-2.12,3.2,1.03,0.004
19420117,1.01,0.23,1.77,0.004
19420124,-0.64,-0.1,2.57,0.004
19420131,-0.48,0.43,0.61,0.004
19420207,0.29,0.51,0.77,0.003
19420214,-2.13,-0.39,-1.34,0.003
19420221,-1.66,1.36,-0.2,0.003
19420228,1.06,0.22,-0.23,0.003
19420307,-4.14,0.56,-0.72,0.003
19420314,-2.03,1.52,-0.65,0.003
19420321,0.96,-0.66,1.11,0.003
19420328,-1.17,0.05,0.25,0.003
19420404,1,0.25,-0.37,0.002
19420411,-1.36,-0.33,-0.02,0.002
19420418,-2.5,-0.48,-0.18,0.002
19420425,-2.53,1.52,0.07,0.002
19420502,2.07,-1.94,2.41,0.006
19420509,1.87,-0.95,-0.17,0.006
19420516,0.35,-1.03,-0.78,0.006
19420523,0.91,-0.18,-1.56,0.006
19420529,1.31,-0.17,-0.38,0.006
19420606,3.53,-0.25,-0.49,0.006
19420613,-0.26,-0.19,-0.5,0.006
19420620,0.18,0.1,0.39,0.006
19420627,-1.15,-0.26,0.77,0.006
19420703,1.95,-0.99,0.69,0.006
19420711,3.95,-0.11,1.04,0.006
19420718,-0.84,0.32,-0.36,0.006
19420725,-0.51,-0.5,0.63,0.006
19420801,-0.57,0.54,0.82,0.007
19420808,-0.54,-0.23,-1.14,0.007
19420815,1.57,-0.96,1.08,0.007
19420822,1.42,0.42,2.33,0.007
19420829,-0.82,0.35,-1.51,0.007
19420905,0.27,0.08,0.71,0.007
19420912,-0.58,0.25,-0.19,0.007
19420919,1.07,0.11,1.88,0.007
19420926,2.25,0.52,0.22,0.007
19421003,2.01,-0.55,2.54,0.008
19421010,3.79,-0.06,2.21,0.008
19421017,-0.72,1.65,-0.5,0.008
19421024,1.65,0.22,0.6,0.008
19421031,-0.35,-0.37,0.98,0.008
19421107,2.27,0.25,-0.36,0.007
19421114,-0.5,0.14,-1.16,0.007
19421121,-0.45,-0.58,-1.28,0.007
19421128,-0.95,-0.4,-0.93,0.007
19421205,0.55,-1.13,-0.47,0.007
19421212,0.56,-0.5,-0.84,0.007
19421219,2.78,-0.1,1.61,0.007
19421226,0.8,-0.94,-0.7,0.007
19430102,0.96,0.78,1.04,0.007
19430109,0.94,2.53,1.69,0.007
19430116,1.97,2.1,2.67,0.007
19430123,0.66,1.07,-0.44,0.007
19430130,2.6,1.22,2.86,0.007
19430206,0.53,0.78,0.1,0.007
19430213,2.21,2.41,2.7,0.007
19430220,0.76,0.48,0.52,0.007
19430227,2.54,1.09,2.56,0.007
19430306,0.95,1.46,1.46,0.008
19430313,0.59,1.79,1.91,0.008
19430320,-1.34,0.28,-2.04,0.008
19430327,3.97,0.87,1.91,0.008
19430403,1.66,1.32,5.04,0.007
19430410,-2.95,-1.3,-1.53,0.007
19430417,2.2,1.78,2.51,0.007
19430424,0.94,0.59,2.07,0.007
19430501,1.46,0.31,0.85,0.006
19430508,2.48,2.41,1.85,0.006
19430515,-1.25,0.56,-0.74,0.006
19430522,1.6,1.19,0.51,0.006
19430529,2.27,-0.2,0.41,0.006
19430605,1.2,0.51,-0.16,0.008
19430612,-1.35,-0.06,-2.37,0.008
19430619,-1.01,-1.02,-0.31,0.008
19430626,2.36,-0.05,1.68,0.008
19430703,1,-0.01,0.6,0.007
19430710,0.47,-0.65,0.24,0.007
19430717,1.15,-0.68,1.16,0.007
19430724,-0.38,-0.08,-0.31,0.007
19430731,-6.24,-1.23,-3.78,0.007
19430807,-0.72,-0.38,-1.58,0.007
19430814,2,0.3,1.78,0.007
19430821,-0.99,0.06,-1.97,0.007
19430828,0.06,-0.56,0.45,0.007
19430904,1.47,0.29,0.6,0.007
19430911,0.73,0.66,0.87,0.007
19430918,2.04,0.34,1.89,0.007
19430925,-0.45,0.21,-0.37,0.007
19431002,-0.31,0.23,-0.35,0.007
19431009,-2.33,-0.63,-0.45,0.007
19431016,0.65,-0.26,0.42,0.007
19431023,0.23,0.7,0.72,0.007
19431030,0.22,0.42,0.72,0.007
19431106,-2.53,-0.65,-2.99,0.007
19431113,-2.35,-1.31,-1.08,0.007
19431120,1.41,0.74,2.35,0.007
19431127,-1.65,0,-2.35,0.007
19431204,1.2,0.28,1.52,0.007
19431211,2.95,0.9,0.75,0.007
19431218,0.65,-0.12,0.62,0.007
19431224,-0.04,0.76,-0.31,0.007
19431231,0.57,0.72,0.17,0.007
19440108,1.55,1.14,1.55,0.007
19440115,0.58,1.04,1.01,0.007
19440122,0.03,-0.01,-0.02,0.007
19440129,-0.65,0.18,-0.55,0.007
19440205,-1.08,0.72,-0.01,0.007
19440211,0.72,-0.32,1.76,0.007
19440219,0.53,0.18,0.44,0.007
19440226,0.89,-0.03,0.85,0.007
19440304,0.26,-0.45,-1.64,0.006
19440311,2.32,0.76,1.28,0.006
19440318,0.98,0.26,2.41,0.006
19440325,-0.76,0.75,0.1,0.006
19440401,-0.74,-0.28,-0.87,0.007
19440408,0.18,-0.01,0.09,0.007
19440415,-0.7,-0.66,0.07,0.007
19440422,-1.41,-0.53,-1.06,0.007
19440429,0.2,-0.08,0.07,0.007
19440506,1.65,0.4,-0.2,0.006
19440513,-0.32,-0.33,-0.86,0.006
19440520,1.55,0.76,1.82,0.006
19440527,1.21,0.56,0.15,0.006
19440603,0.84,0.23,-0.38,0.007
19440610,0.1,0.46,-0.94,0.007
19440617,4.1,0.92,1.9,0.007
19440624,0.32,1.09,0.71,0.007
19440701,1.1,1.91,1.02,0.007
19440708,1.7,0.46,1.79,0.007
19440715,0.14,0.57,-0.17,0.007
19440722,-3.85,-1.84,-2.85,0.007
19440729,0.55,0.97,1.18,0.007
19440805,-0.65,0.6,-1.52,0.007
19440812,1.47,0.82,0.56,0.007
19440818,1.86,0.85,0.07,0.007
19440825,-1.44,-0.64,-1.13,0.007
19440901,0.58,1.13,0.09,0.006
19440909,-3.29,-0.28,-1.95,0.006
19440916,0.66,-0.42,-0.45,0.006
19440923,1.33,0.47,0.3,0.006
19440930,1.11,0.61,1.26,0.006
19441007,1.61,0,1.04,0.008
19441014,-0.1,0.13,-0.84,0.008
19441021,0.17,0.29,-0.13,0.008
19441028,-1.43,-0.71,-0.65,0.008
19441104,0.83,0.07,0.98,0.007
19441110,0.82,0.26,0.87,0.007
19441118,-1.6,-0.98,-0.43,0.007
19441125,0.72,0.47,0.23,0.007
19441202,1.13,1.1,1.36,0.006
19441209,2.49,0.81,2.23,0.006
19441216,1.03,0.28,1.24,0.006
19441223,-0.86,-0.03,1.12,0.006
19441230,1.13,0.63,0.46,0.006
19450106,1.23,0.02,0.95,0.006
19450113,1.63,0.26,2.52,0.006
19450120,-1.8,0.83,-3.06,0.006
19450127,1.25,0.66,1.22,0.006
19450203,1.19,1.18,0.95,0.006
19450210,0.63,0.4,0.1,0.006
19450217,2.47,-0.03,1.6,0.006
19450224,0.34,-0.04,-0.02,0.006
19450303,0.92,0.61,0.95,0.006
19450310,-2.12,-1.95,-1.32,0.006
19450317,1.53,0.35,1.19,0.006
19450324,-3.11,-0.3,-1.62,0.006
19450331,0.07,-0.06,-0.06,0.006
19450407,1.11,-0.65,0.3,0.007
19450413,2.42,0.29,1.18,0.007
19450421,2.45,0.59,1.34,0.007
19450428,1.38,-0.06,0.7,0.007
19450505,1.06,0.6,-1.64,0.007
19450512,-1.35,0.68,0.06,0.007
19450519,1.45,0.63,0.69,0.007
19450526,-0.1,0.22,0.67,0.007
19450602,1.17,-0.01,1.4,0.006
19450609,-0.26,1.65,0.43,0.006
19450616,1.13,0.82,2.44,0.006
19450623,0.96,0.53,1.23,0.006
19450630,-1.68,-0.06,-1.04,0.006
19450706,-0.53,-0.72,-0.51,0.008
19450713,0.72,-0.17,-0.14,0.008
19450720,-2.46,-0.4,-1.51,0.008
19450727,-1.25,-0.4,-0.88,0.008
19450803,1.57,-0.04,0.36,0.007
19450810,0.76,0.87,-2.42,0.007
19450817,-0.56,0.57,-2.47,0.007
19450824,2.61,-0.09,-0.11,0.007
19450831,3.1,0.45,0.81,0.007
19450908,1.54,0.15,-1.4,0.007
19450915,-0.63,0.04,0.46,0.007
19450922,2.41,1.13,0.97,0.007
19450929,1.4,0.33,0.47,0.007
19451006,2,0.21,-0.21,0.008
19451011,1.17,0.84,1.02,0.008
19451020,0.37,0.02,0.6,0.008
19451026,-0.37,0.79,-0.26,0.008
19451103,2.23,1.28,0.81,0.006
19451110,1.74,0.84,0.88,0.006
19451117,0.92,0.39,1.54,0.006
19451124,-2.42,0.42,0.71,0.006
19451201,4.19,2.04,1.12,0.008
19451208,2.4,1.99,-0.67,0.008
19451215,-1.21,0.13,-0.47,0.008
19451222,-1.34,-0.34,-0.86,0.008
19451229,0.89,0.01,0.23,0.008
19460105,-0.65,-0.21,-0.69,0.007
19460112,4.16,1.07,1.17,0.007
19460119,0.52,1.4,0.48,0.007
19460126,0.33,2.11,0.68,0.007
19460202,2.9,-0.52,0.66,0.007
19460209,-1.99,-0.28,-0.21,0.007
19460216,1.86,1.18,-0.63,0.007
19460221,-4.4,-0.77,-0.8,0.007
19460302,-3.2,-1.11,-0.69,0.007
19460309,2.61,0,-0.39,0.007
19460316,-0.16,-0.73,-0.09,0.007
19460323,2.37,1.05,0.06,0.007
19460330,1.78,0.11,0.52,0.007
19460406,2.69,1.26,-0.11,0.007
19460413,0.17,-0.06,-0.71,0.007
19460420,1.71,0.89,0.8,0.007
19460427,-0.75,-0.09,0.38,0.007
19460504,-1.39,0.08,-0.29,0.007
19460511,3.09,1.78,1.33,0.007
19460518,-0.93,-0.05,-1.06,0.007
19460524,1.41,0.11,1.18,0.007
19460531,2.15,-0.11,0.03,0.007
19460607,-1.63,-0.64,-0.53,0.007
19460614,-0.24,0.13,0.33,0.007
19460621,-3.36,-0.84,-0.56,0.007
19460628,1.34,-0.2,0.19,0.007
19460705,0.16,-0.49,0.01,0.008
19460712,-0.95,-0.81,-0.16,0.008
19460719,-1.91,-0.57,0.26,0.008
19460726,-2.08,-0.66,0.17,0.008
19460802,2.72,0.5,-0.25,0.007
19460809,0.23,-0.07,0.58,0.007
19460816,-1.06,-0.81,0.14,0.007
19460823,-1.47,-0.45,-0.24,0.007
19460830,-4.86,-0.57,0.22,0.007
19460906,-5.42,-1.79,-1.19,0.007
19460913,-3.08,-1.65,-0.3,0.007
19460920,-3.72,-1.89,-0.85,0.007
19460927,2.88,0.93,0.67,0.007
19461005,-2.66,-0.41,-0.33,0.007
19461011,-0.83,-1.07,1.24,0.007
19461019,2.34,1.16,0.25,0.007
19461026,-1.73,0.02,1.09,0.007
19461102,2.93,1.09,1.15,0.007
19461109,-1.02,-0.12,0.75,0.007
19461116,-1.69,-0.41,-0.23,0.007
19461123,-2.65,-0.98,0.21,0.007
19461130,3,0.1,0.54,0.007
19461207,1.28,0.52,0.06,0.008
19461214,2.79,-0.91,-0.72,0.008
19461221,1.73,1.26,-0.48,0.008
19461228,-1.46,-0.42,-0.1,0.008
19470104,0.43,0.34,-0.64,0.007
19470111,-2.01,-0.65,-0.51,0.007
19470118,0.84,0.39,-0.01,0.007
19470125,-0.1,0.82,-0.01,0.007
19470201,3.35,1.31,1.06,0.007
19470208,2.29,0.15,-0.21,0.007
19470215,-1.49,0.62,-0.6,0.007
19470221,-0.19,-0.22,0.27,0.007
19470301,-2.25,-0.27,-0.02,0.007
19470308,-2.37,-0.91,0.24,0.007
19470315,-1.96,-0.68,0.37,0.007
19470322,2.8,-0.59,-0.05,0.007
19470329,0.61,0.67,0.02,0.007
19470405,-0.93,-0.52,0.54,0.007
19470412,-3.78,-1.33,-0.75,0.007
19470419,-2.04,-2.2,0.09,0.007
19470426,0.18,0.19,0.74,0.007
19470503,2.6,-0.37,-0.16,0.007
19470510,-1.52,-1.68,0.37,0.007
19470517,-5.85,-2.13,-1.13,0.007
19470524,3.39,0.55,1.18,0.007
19470529,1.73,0.17,0.58,0.007
19470606,0.2,-0.8,-0.08,0.008
19470613,3.51,0.68,-0.39,0.008
19470620,1.17,0.52,0.11,0.008
19470627,-0.04,-0.5,0.07,0.008
19470703,3.14,0.64,1.7,0.007
19470711,1.91,1.41,0.52,0.007
19470718,0.03,0.05,-0.1,0.007
19470725,1.6,0.47,1.58,0.007
19470801,-1.9,-1.44,-1.06,0.007
19470808,-2.1,-0.73,-0.79,0.007
19470815,1.3,0.8,1.67,0.007
19470822,-0.48,-0.06,-0.32,0.007
19470829,-0.68,0.54,-0.14,0.007
19470905,-1.11,0.13,-0.41,0.016
19470912,-0.2,0.64,0.01,0.016
19470919,1.35,0.76,0.6,0.016
19470926,-1.84,0.35,0.25,0.016
19471004,2.66,0.83,1.92,0.016
19471011,0.43,1.34,0.07,0.016
19471018,2.39,-0.27,0.41,0.016
19471025,-0.76,-0.33,-0.38,0.016
19471101,-0.7,-1.17,-0.85,0.016
19471108,-0.83,-0.57,-0.39,0.016
19471115,-0.33,-0.6,0.41,0.016
19471122,0.9,0.4,1.05,0.016
19471129,-1.97,-0.88,0.12,0.016
19471206,-1.93,-0.56,0.41,0.02
19471213,2.93,0.06,2.16,0.02
19471220,1.94,-0.45,1.86,0.02
19471227,-0.87,-0.96,-0.36,0.02
19480102,1.39,0.21,0.54,0.018
19480110,-0.63,0.96,0.08,0.018
19480117,-2.42,0.84,-0.51,0.018
19480124,-3.19,0.15,0.01,0.018
19480131,1.93,-0.23,0.73,0.018
19480207,-2.69,-0.57,-0.3,0.018
19480214,-2.87,-0.78,-0.92,0.018
19480221,0.88,-0.13,0.32,0.018
19480228,0.29,-0.13,1.14,0.018
19480306,1.62,-0.18,0.82,0.022
19480313,-0.41,-0.23,0.97,0.022
19480320,3.6,0.1,1.85,0.022
19480327,0.76,0.59,-0.36,0.022
19480403,2.77,-0.93,0.05,0.02
19480410,1.01,-0.43,1.47,0.02
19480417,0.98,0.28,0.66,0.02
19480424,2.06,-0.39,2.51,0.02
19480501,-1.12,-0.4,-0.25,0.019
19480508,1.64,-0.05,0.28,0.019
19480515,4.49,1.36,-0.15,0.019
19480522,0.87,0.72,0.38,0.019
19480528,0.42,-1.11,-1.23,0.019
19480604,-0.69,-0.98,-0.44,0.023
19480611,2.06,-0.44,2.3,0.023
19480618,-0.5,-0.78,0.95,0.023
19480625,-0.67,0.67,0.33,0.023
19480702,0.18,-0.63,0.01,0.02
19480709,0.45,0.1,0.7,0.02
19480716,-3.34,0.34,-0.71,0.02
19480723,-0.32,-0.38,-0.34,0.02
19480730,-2.42,-0.18,0.17,0.02
19480806,1.29,-0.96,0.78,0.021
19480813,-2.14,-0.06,-1.59,0.021
19480820,2,-0.75,0.56,0.021
19480827,-0.26,0.07,0.12,0.021
19480903,1.27,0.26,0.98,0.009
19480910,-2.72,-0.26,-1.38,0.009
19480917,-0.48,0.13,-0.04,0.009
19480924,-0.87,-0.54,-0.59,0.009
19481002,0.73,-0.81,0.26,0.01
19481009,0.96,-0.03,-0.02,0.01
19481016,1.39,-0.44,0.32,0.01
19481023,2.99,0.32,1.59,0.01
19481030,-0.99,-0.84,-1.82,0.01
19481106,-5.74,0.17,-2.51,0.01
19481113,-2.39,-0.19,-1.31,0.01
19481120,2.01,-0.1,0.68,0.01
19481127,-2.41,-0.35,-1.3,0.01
19481204,2.28,-0.71,1.39,0.011
19481211,0.66,-0.53,-0.72,0.011
19481218,-0.98,-0.2,-1.53,0.011
19481224,0.65,-0.57,0.33,0.011
19481231,-0.39,-0.91,-1.4,0.011
19490108,2.88,2.22,1.2,0.024
19490115,-1.86,-0.05,-0.73,0.024
19490122,1.3,0.15,0.37,0.024
19490129,-1.88,-0.29,0.2,0.024
19490205,-2.48,0.02,-1.55,0.022
19490211,-1.44,-0.8,0.32,0.022
19490219,1.63,-0.46,0.26,0.022
19490226,-1.62,-0.3,-0.36,0.022
19490305,2.46,-0.48,0.7,0.024
19490312,2.06,0.23,0.7,0.024
19490319,-0.88,0.22,-0.35,0.024
19490326,-0.09,-0.09,-0.01,0.024
19490402,0.97,2.02,0.68,0.023
19490409,0.13,-0.57,0.62,0.023
19490416,-0.05,0.1,-0.6,0.023
19490423,-1.42,-0.43,-0.83,0.023
19490430,-0.2,-0.11,-0.07,0.023
19490507,1.1,-0.45,-0.49,0.025
19490514,0.37,0.01,0.68,0.025
19490521,-1.18,0.31,-1.15,0.025
19490527,-1.26,-0.38,-0.32,0.025
19490603,-2.69,-0.22,-0.83,0.024
19490610,-1.45,-0.05,-0.75,0.024
19490617,0.09,-0.74,-0.58,0.024
19490624,2,-0.18,0.26,0.024
19490701,0.88,-0.05,-0.21,0.022
19490708,1.3,0.35,-0.2,0.022
19490715,1.6,0.02,0.55,0.022
19490722,1.08,-0.05,0.09,0.022
19490729,0.73,0.09,-0.77,0.022
19490805,1.95,-0.94,0.78,0.023
19490812,0.77,1.62,-0.06,0.023
19490819,1.07,-0.03,-0.31,0.023
19490826,-1.05,-0.11,-0.64,0.023
19490902,0.57,-0.58,-0.06,0.022
19490909,0.61,-0.28,-0.62,0.022
19490916,1.97,0.67,1.1,0.022
19490923,-0.39,0.17,0.61,0.022
19491001,-0.3,0.77,-1.15,0.022
19491008,2.26,1.27,-0.03,0.022
19491015,0.42,0.38,0.52,0.022
19491022,0.02,-0.14,-0.08,0.022
19491029,1.24,-0.45,-0.45,0.022
19491105,1.24,-0.81,0.22,0.021
19491112,-0.38,-0.27,-1.44,0.021
19491119,1.26,0.01,-0.25,0.021
19491126,-0.51,-0.12,0.11,0.021
19491203,2.05,0.57,1.88,0.022
19491210,0.48,0.97,-0.9,0.022
19491217,1.63,0.53,0.96,0.022
19491223,0.08,-0.2,-0.55,0.022
19491231,0.59,0.41,0.39,0.022
19500107,1.77,2.6,1.91,0.023
19500114,-1.98,1.03,-0.51,0.023
19500121,1.39,-0.55,-0.36,0.023
19500128,-0.28,0.4,-0.9,0.023
19500204,2.39,-0.63,0.01,0.021
19500211,-0.38,0.27,-1.22,0.021
19500218,0.37,0.8,0.66,0.021
19500225,0.14,-0.26,-0.08,0.021
19500304,0.82,-0.12,0.59,0.024
19500311,-0.84,-0.9,-0.66,0.024
19500318,2.1,-0.55,0.3,0.024
19500325,0.77,-0.68,-1.34,0.024
19500401,-1.49,0.81,-1.06,0.021
19500408,2.57,-0.29,0.12,0.021
19500415,-0.01,0.74,-1.61,0.021
19500422,0.21,1.11,1.13,0.021
19500429,0.87,0.22,0.91,0.021
19500506,1.26,-1.25,1.33,0.026
19500513,0.31,-0.1,-0.45,0.026
19500520,2.48,-0.62,0.79,0.026
19500527,-0.32,-0.48,-0.55,0.026
19500602,0.47,0.17,-1.09,0.024
19500609,1.64,-1.04,-0.16,0.024
19500616,-1.21,-0.34,0.13,0.024
19500623,1.02,-0.01,0.1,0.024
19500630,-7.25,-0.93,-0.41,0.024
19500707,-0.17,0.15,1.01,0.025
19500714,-4,0.4,5.17,0.025
19500721,4.88,-0.25,4.61,0.025
19500728,0.42,0.55,2.29,0.025
19500804,1.99,0.14,-0.78,0.024
19500811,1.56,-0.72,-1.11,0.024
19500818,2.29,0.2,1.52,0.024
19500825,-0.48,0.63,-0.95,0.024
19500901,0.35,-0.12,0.21,0.025
19500908,1.07,-0.11,0.35,0.025
19500915,2.37,-0.19,1.01,0.025
19500922,0.78,0.13,-0.15,0.025
19500929,0.03,0.98,-2.39,0.025
19501007,2.72,-0.6,1.54,0.029
19501014,-1.39,0.48,0.38,0.029
19501021,1.41,0.49,0.65,0.029
19501028,-1.32,-0.23,0.03,0.029
19501104,-0.23,-0.97,-1.1,0.026
19501110,1.33,-0.75,0.91,0.026
19501118,1.65,-0.23,2.4,0.026
19501125,1.72,0.23,-0.05,0.026
19501202,-3.07,0.28,0.35,0.028
19501209,0.04,-0.21,2.96,0.028
19501216,1.14,-0.41,2.39,0.028
19501222,2.32,1.77,0.96,0.028
19501230,1.8,0.25,0.06,0.028
19510106,1.93,0.61,1.19,0.031
19510113,1.1,0.16,0.2,0.031
19510120,1.52,0.78,0.8,0.031
19510127,0.35,0.47,0.64,0.031
19510203,2.43,-0.21,0.51,0.026
19510210,0.86,-0.04,0,0.026
19510217,0.04,-0.08,-0.88,0.026
19510224,-0.49,0.42,-0.64,0.026
19510303,-0.01,-0.09,-0.81,0.027
19510310,-0.15,0.36,-1.09,0.027
19510317,-1.48,-0.23,-1.51,0.027
19510324,-0.89,-0.34,-1.63,0.027
19510331,-0.38,-0.72,-0.31,0.027
19510407,1.37,-0.23,1.31,0.032
19510414,2.36,-0.38,1.17,0.032
19510421,-0.47,-0.07,0.02,0.032
19510428,1.6,-0.6,1.1,0.032
19510505,1.07,-0.62,0.47,0.031
19510512,-1.22,0.46,-0.8,0.031
19510519,-2.48,0.03,-1.27,0.031
19510526,-1.52,0.62,-1.02,0.031
19510601,1.64,-0.92,0.87,0.029
19510608,0.4,-0.12,0.1,0.029
19510615,1.79,-1.22,0.19,0.029
19510622,-1.96,0.03,-1.29,0.029
19510629,-2.67,-0.49,-2.98,0.029
19510706,2.87,-0.32,0.93,0.034
19510713,1.2,-0.58,0.05,0.034
19510720,0.1,-0.04,-0.49,0.034
19510727,2.66,-0.91,1.63,0.034
19510803,1.81,-0.04,0.17,0.033
19510810,-0.08,0.13,-0.24,0.033
19510817,1.22,0.19,0.5,0.033
